YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,CRS_ELAPSED_TIME,DISTANCE,TOTAL_ADD_GTIME,DIV_AIRPORT_LANDINGS,DIV_REACHED_DEST,DIV_ACTUAL_ELAPSED_TIME,DIV_DISTANCE,DIV1_AIRPORT,DIV2_AIRPORT
2018,3,12,1,2018-03-12,DL,N324DX,1060,DTW,"Detroit, MI",FLL,"Fort Lauderdale, FL",1200,1156.0,-4.0,1505,1740.0,185.0,1127.0,,1.0,1.0,344.0,0.0,MCO,
2018,3,12,1,2018-03-12,DL,N904DE,1198,ATL,"Atlanta, GA",RIC,"Richmond, VA",1736,1734.0,-2.0,1906,2230.0,90.0,481.0,,1.0,1.0,296.0,0.0,IAD,
2018,3,12,1,2018-03-12,DL,N309DE,1869,ATL,"Atlanta, GA",EYW,"Key West, FL",1101,1059.0,-2.0,1258,1723.0,117.0,646.0,,1.0,1.0,384.0,0.0,MIA,
2018,3,12,1,2018-03-12,DL,N936AT,2892,ATL,"Atlanta, GA",TUL,"Tulsa, OK",1417,1503.0,46.0,1524,1844.0,127.0,674.0,,1.0,1.0,281.0,0.0,ATL,
2018,3,19,1,2018-03-19,DL,N553NW,1061,MCO,"Orlando, FL",LAX,"Los Angeles, CA",1859,2140.0,161.0,2130,158.0,331.0,2218.0,70.0,1.0,1.0,438.0,0.0,DEN,
2018,3,19,1,2018-03-19,DL,N911DL,1364,MCI,"Kansas City, MO",ATL,"Atlanta, GA",1907,2021.0,74.0,2207,201.0,120.0,692.0,,1.0,1.0,280.0,0.0,BHM,
2018,3,19,1,2018-03-19,DL,N848DN,1989,LGA,"New York, NY",ATL,"Atlanta, GA",2100,2100.0,0.0,2347,206.0,167.0,762.0,,1.0,1.0,306.0,0.0,CHA,
2018,3,19,1,2018-03-19,DL,N3759,2318,SMF,"Sacramento, CA",ATL,"Atlanta, GA",2230,2310.0,40.0,551,849.0,261.0,2092.0,,1.0,1.0,399.0,0.0,OKC,
2018,3,20,2,2018-03-20,DL,N583NW,2128,DTW,"Detroit, MI",MCO,"Orlando, FL",1225,1235.0,10.0,1503,1938.0,158.0,957.0,,1.0,1.0,423.0,0.0,PBI,
2018,3,20,2,2018-03-20,DL,N821DN,2624,SLC,"Salt Lake City, UT",MCO,"Orlando, FL",954,955.0,1.0,1610,1824.0,256.0,1931.0,,1.0,1.0,389.0,0.0,TLH,
2018,3,21,3,2018-03-21,DL,N696DL,1321,LAX,"Los Angeles, CA",MCO,"Orlando, FL",2230,2228.0,-2.0,621,819.0,291.0,2218.0,,1.0,1.0,411.0,0.0,ATL,
2018,3,21,3,2018-03-21,DL,N989AT,2449,ATL,"Atlanta, GA",EWR,"Newark, NJ",1414,1437.0,23.0,1632,1926.0,138.0,746.0,,1.0,1.0,289.0,0.0,ATL,
2018,3,27,2,2018-03-27,DL,N968DL,1986,ATL,"Atlanta, GA",IAH,"Houston, TX",1631,1629.0,-2.0,1745,2033.0,134.0,689.0,,1.0,1.0,304.0,0.0,ATL,
2018,3,1,4,2018-03-01,DL,N312US,86,MSP,"Minneapolis, MN",DTW,"Detroit, MI",1359,1355.0,-4.0,1639,1959.0,100.0,528.0,,1.0,1.0,304.0,0.0,TVC,
2018,3,1,4,2018-03-01,DL,N351NW,98,DCA,"Washington, DC",DTW,"Detroit, MI",1500,1502.0,2.0,1642,1922.0,102.0,405.0,,1.0,1.0,260.0,0.0,PIT,
2018,3,1,4,2018-03-01,DL,N951DN,228,DEN,"Denver, CO",CVG,"Cincinnati, OH",1145,1153.0,8.0,1624,1904.0,159.0,1069.0,,1.0,1.0,311.0,0.0,SDF,
2018,3,1,4,2018-03-01,DL,N945AT,305,AUS,"Austin, TX",DTW,"Detroit, MI",1305,1300.0,-5.0,1700,2132.0,175.0,1149.0,,1.0,1.0,452.0,0.0,DAY,
2018,3,1,4,2018-03-01,DL,N901DE,935,BNA,"Nashville, TN",DTW,"Detroit, MI",1340,1338.0,-2.0,1620,1853.0,100.0,456.0,,1.0,1.0,255.0,0.0,GRR,
2018,3,1,4,2018-03-01,DL,N947DN,1544,BWI,"Baltimore, MD",DTW,"Detroit, MI",1305,1441.0,96.0,1442,2023.0,97.0,409.0,,1.0,1.0,342.0,0.0,PIT,
2018,3,1,4,2018-03-01,DL,N856DN,1635,DTW,"Detroit, MI",SAN,"San Diego, CA",2025,2120.0,55.0,2245,,320.0,1956.0,,1.0,0.0,,109.0,LAX,
2018,3,1,4,2018-03-01,DL,N371DA,1748,SEA,"Seattle, WA",DTW,"Detroit, MI",935,930.0,-5.0,1700,2045.0,265.0,1927.0,,1.0,1.0,495.0,0.0,MKE,
2018,3,2,5,2018-03-02,DL,N380DA,194,SLC,"Salt Lake City, UT",PHL,"Philadelphia, PA",940,936.0,-4.0,1554,,254.0,1927.0,,1.0,0.0,,507.0,CVG,
2018,3,2,5,2018-03-02,DL,N879DN,302,SJU,"San Juan, PR",JFK,"New York, NY",1401,1357.0,-4.0,1704,1041.0,243.0,1598.0,,1.0,1.0,1304.0,0.0,CLE,
2018,3,2,5,2018-03-02,DL,N304DN,648,ATL,"Atlanta, GA",DCA,"Washington, DC",1915,2042.0,87.0,2105,925.0,110.0,547.0,,1.0,1.0,763.0,0.0,IAD,
2018,3,2,5,2018-03-02,DL,N709TW,763,LAX,"Los Angeles, CA",JFK,"New York, NY",615,613.0,-2.0,1449,2257.0,334.0,2475.0,,1.0,1.0,824.0,0.0,PIT,
2018,3,2,5,2018-03-02,DL,N686DA,832,SLC,"Salt Lake City, UT",DCA,"Washington, DC",945,946.0,1.0,1545,815.0,240.0,1851.0,,1.0,1.0,1229.0,0.0,DTW,
2018,3,2,5,2018-03-02,DL,N723TW,873,PHX,"Phoenix, AZ",JFK,"New York, NY",1242,1236.0,-6.0,1924,1007.0,282.0,2153.0,,1.0,1.0,1171.0,0.0,CVG,
2018,3,2,5,2018-03-02,DL,N901DE,1247,ATL,"Atlanta, GA",ORF,"Norfolk, VA",1954,2021.0,27.0,2134,751.0,100.0,516.0,,1.0,1.0,690.0,0.0,ATL,
2018,3,2,5,2018-03-02,DL,N193DN,1436,LAX,"Los Angeles, CA",JFK,"New York, NY",755,805.0,10.0,1629,2331.0,334.0,2475.0,,1.0,1.0,746.0,0.0,CVG,
2018,3,2,5,2018-03-02,DL,N835DN,1994,PHX,"Phoenix, AZ",JFK,"New York, NY",700,653.0,-7.0,1349,1150.0,289.0,2153.0,,2.0,1.0,1617.0,0.0,DTW,DTW
2018,3,2,5,2018-03-02,DL,N857DZ,2045,LAS,"Las Vegas, NV",JFK,"New York, NY",630,626.0,-4.0,1429,1106.0,299.0,2248.0,,2.0,1.0,1540.0,0.0,PIT,DTW
2018,3,2,5,2018-03-02,DL,N3731T,2107,CLT,"Charlotte, NC",SLC,"Salt Lake City, UT",730,732.0,2.0,1017,1245.0,287.0,1727.0,,1.0,1.0,433.0,0.0,ATL,
2018,3,2,5,2018-03-02,DL,N968AT,2142,ATL,"Atlanta, GA",EWR,"Newark, NJ",1644,1650.0,6.0,1905,2210.0,141.0,746.0,,1.0,1.0,320.0,0.0,BUF,
2018,3,2,5,2018-03-02,DL,N176DN,2374,LAX,"Los Angeles, CA",JFK,"New York, NY",915,913.0,-2.0,1754,,339.0,2475.0,,1.0,0.0,,589.0,CVG,
2018,3,2,5,2018-03-02,DL,N326US,2399,ATL,"Atlanta, GA",RIC,"Richmond, VA",1205,1309.0,64.0,1334,1750.0,89.0,481.0,,1.0,1.0,281.0,0.0,RDU,
2018,3,2,5,2018-03-02,DL,N330NB,2712,ATL,"Atlanta, GA",ROA,"Roanoke, VA",2127,2210.0,43.0,2259,1052.0,92.0,357.0,,1.0,1.0,762.0,0.0,ATL,
2018,3,3,6,2018-03-03,DL,N3738B,1407,IAD,"Washington, DC",SLC,"Salt Lake City, UT",710,708.0,-2.0,1010,1036.0,300.0,1828.0,,1.0,1.0,328.0,0.0,OMA,
2018,3,3,6,2018-03-03,DL,N842DN,1604,DTW,"Detroit, MI",FLL,"Fort Lauderdale, FL",720,717.0,-3.0,1022,1249.0,182.0,1127.0,,1.0,1.0,332.0,0.0,JAX,
2018,3,3,6,2018-03-03,DL,N319DN,2044,MCO,"Orlando, FL",JFK,"New York, NY",1218,1221.0,3.0,1457,1639.0,159.0,944.0,,1.0,1.0,258.0,0.0,RDU,
2018,3,13,2,2018-03-13,DL,N370NW,2622,ATL,"Atlanta, GA",BTV,"Burlington, VT",2001,330.0,449.0,2235,1510.0,154.0,961.0,,1.0,1.0,700.0,0.0,JFK,
2018,3,14,3,2018-03-14,DL,N909DE,977,ORD,"Chicago, IL",ATL,"Atlanta, GA",600,557.0,-3.0,902,1346.0,122.0,606.0,,1.0,1.0,409.0,0.0,ORD,
2018,3,15,4,2018-03-15,DL,N395DN,1468,MSP,"Minneapolis, MN",LAX,"Los Angeles, CA",1730,1727.0,-3.0,1928,41.0,238.0,1535.0,,1.0,1.0,554.0,0.0,MSP,
2018,3,15,4,2018-03-15,DL,N325NB,2293,ATL,"Atlanta, GA",ELP,"El Paso, TX",1952,2005.0,13.0,2130,2306.0,218.0,1282.0,,1.0,1.0,301.0,0.0,MEM,
2018,3,28,3,2018-03-28,DL,N671DN,1641,ATL,"Atlanta, GA",SAT,"San Antonio, TX",826,822.0,-4.0,1003,1251.0,157.0,874.0,,1.0,1.0,329.0,0.0,IAH,
2018,3,28,3,2018-03-28,DL,N928AT,2260,DTW,"Detroit, MI",AUS,"Austin, TX",835,828.0,-7.0,1058,1415.0,203.0,1149.0,,1.0,1.0,407.0,0.0,DFW,
2018,3,28,3,2018-03-28,DL,N924AT,2843,DTW,"Detroit, MI",SAT,"San Antonio, TX",2046,2040.0,-6.0,2312,104.0,206.0,1214.0,,1.0,1.0,324.0,0.0,DFW,
2018,3,28,3,2018-03-28,DL,N892AT,2926,SLC,"Salt Lake City, UT",IAH,"Houston, TX",2020,2015.0,-5.0,29,1059.0,189.0,1195.0,,1.0,1.0,824.0,0.0,DFW,
2018,3,29,4,2018-03-29,DL,N886DN,1551,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",1800,1758.0,-2.0,1930,2048.0,210.0,1299.0,,1.0,1.0,290.0,0.0,DEN,
2018,3,29,4,2018-03-29,DL,N913DN,1584,ROC,"Rochester, NY",ATL,"Atlanta, GA",1752,1810.0,18.0,2009,2259.0,137.0,749.0,,1.0,1.0,289.0,0.0,CAE,
2018,3,29,4,2018-03-29,DL,N907DL,1967,ATL,"Atlanta, GA",MSY,"New Orleans, LA",1034,1031.0,-3.0,1112,1359.0,98.0,425.0,,1.0,1.0,268.0,0.0,PNS,
2018,3,29,4,2018-03-29,DL,N903DE,2176,BNA,"Nashville, TN",ATL,"Atlanta, GA",1808,1803.0,-5.0,2014,2239.0,66.0,214.0,,1.0,1.0,216.0,0.0,HSV,
2018,3,29,4,2018-03-29,DL,N910DE,2723,RDU,"Raleigh/Durham, NC",DTW,"Detroit, MI",555,1448.0,533.0,750,12.0,115.0,501.0,,1.0,1.0,564.0,0.0,RDU,
2018,3,30,5,2018-03-30,DL,N848DN,768,DTW,"Detroit, MI",LAS,"Las Vegas, NV",2020,2020.0,0.0,2156,102.0,276.0,1749.0,,1.0,1.0,462.0,0.0,MSP,
2018,3,30,5,2018-03-30,DL,N918DH,1510,MSP,"Minneapolis, MN",PBI,"West Palm Beach/Palm Beach, FL",851,900.0,9.0,1324,1505.0,213.0,1451.0,,1.0,1.0,305.0,0.0,BNA,
2018,3,30,5,2018-03-30,DL,N389DA,1799,LAX,"Los Angeles, CA",CVG,"Cincinnati, OH",1220,1251.0,31.0,1928,2203.0,248.0,1900.0,,1.0,1.0,372.0,0.0,MCI,
2018,3,7,3,2018-03-07,DL,N345NW,928,DEN,"Denver, CO",LGA,"New York, NY",1013,1045.0,32.0,1559,1913.0,226.0,1620.0,,1.0,1.0,388.0,0.0,MSP,
2018,3,7,3,2018-03-07,DL,N320NB,966,MIA,"Miami, FL",LGA,"New York, NY",1110,1107.0,-3.0,1417,2149.0,187.0,1096.0,,1.0,1.0,642.0,0.0,ATL,
2018,3,7,3,2018-03-07,DL,N874DN,1395,MCO,"Orlando, FL",LGA,"New York, NY",1100,1114.0,14.0,1346,,166.0,950.0,,1.0,0.0,,762.0,ATL,
2018,3,7,3,2018-03-07,DL,N324US,1722,FLL,"Fort Lauderdale, FL",LGA,"New York, NY",1103,1137.0,34.0,1411,,188.0,1076.0,,1.0,0.0,,762.0,ATL,
2018,3,7,3,2018-03-07,DL,N977AT,1796,MSP,"Minneapolis, MN",LGA,"New York, NY",1000,956.0,-4.0,1349,2221.0,169.0,1020.0,,1.0,1.0,685.0,0.0,DTW,
2018,3,7,3,2018-03-07,DL,N319US,2096,MSP,"Minneapolis, MN",LGA,"New York, NY",900,925.0,25.0,1249,2307.0,169.0,1020.0,,1.0,1.0,762.0,0.0,DTW,
2018,3,30,5,2018-03-30,DL,N956AT,2789,MSP,"Minneapolis, MN",BIS,"Bismarck/Mandan, ND",1750,1746.0,-4.0,1918,1204.0,88.0,386.0,,1.0,1.0,1098.0,0.0,MSP,
2018,3,31,6,2018-03-31,DL,N6702,61,SFO,"San Francisco, CA",ATL,"Atlanta, GA",1419,2150.0,451.0,2154,738.0,275.0,2139.0,,1.0,1.0,408.0,0.0,SEA,
2018,3,31,6,2018-03-31,DL,N347NW,2836,JFK,"New York, NY",DEN,"Denver, CO",805,757.0,-8.0,1050,1700.0,285.0,1626.0,,1.0,1.0,663.0,0.0,JFK,
2018,3,14,3,2018-03-14,HA,N379HA,18,HNL,"Honolulu, HI",LAS,"Las Vegas, NV",1520,1615.0,55.0,2355,653.0,335.0,2762.0,,1.0,1.0,698.0,0.0,HNL,
2018,3,29,4,2018-03-29,HA,N393HA,18,HNL,"Honolulu, HI",LAS,"Las Vegas, NV",1520,1514.0,-6.0,2355,328.0,335.0,2762.0,,1.0,1.0,554.0,0.0,LAX,
2018,3,2,5,2018-03-02,HA,N386HA,29,SEA,"Seattle, WA",OGG,"Kahului, HI",1000,1002.0,2.0,1415,457.0,375.0,2640.0,,1.0,1.0,1255.0,0.0,SEA,
2018,3,15,4,2018-03-15,HA,N396HA,30,OGG,"Kahului, HI",SEA,"Seattle, WA",1500,1520.0,20.0,2315,203.0,315.0,2640.0,,1.0,1.0,463.0,0.0,PDX,
2018,3,15,4,2018-03-15,HA,N580HA,35,PHX,"Phoenix, AZ",HNL,"Honolulu, HI",730,1104.0,214.0,1135,,425.0,2917.0,,1.0,0.0,,2556.0,LAX,
2018,3,19,1,2018-03-19,HA,N592HA,43,SJC,"San Jose, CA",HNL,"Honolulu, HI",910,904.0,-6.0,1205,1902.0,355.0,2417.0,,1.0,1.0,778.0,0.0,OAK,
2018,3,31,6,2018-03-31,HA,N588HA,43,SJC,"San Jose, CA",HNL,"Honolulu, HI",910,913.0,3.0,1205,,355.0,2417.0,,1.0,0.0,,2409.0,OAK,
2018,3,5,1,2018-03-05,HA,N580HA,46,OGG,"Kahului, HI",SJC,"San Jose, CA",1240,1401.0,81.0,1930,2307.0,290.0,2355.0,,1.0,1.0,426.0,0.0,HNL,
2018,3,14,3,2018-03-14,HA,N583HA,63,LAX,"Los Angeles, CA",LIH,"Lihue, HI",800,803.0,3.0,1125,,385.0,2615.0,,1.0,0.0,,102.0,HNL,
2018,3,9,5,2018-03-09,HA,N491HA,503,HNL,"Honolulu, HI",LIH,"Lihue, HI",1540,1533.0,-7.0,1622,1838.0,42.0,102.0,,1.0,1.0,185.0,0.0,HNL,
2018,3,1,4,2018-03-01,F9,N714FR,1864,PHX,"Phoenix, AZ",CLE,"Cleveland, OH",1700,1702.0,2.0,2256,,236.0,1737.0,,1.0,0.0,,221.0,CVG,
2018,3,3,6,2018-03-03,F9,N305FR,675,MCO,"Orlando, FL",DEN,"Denver, CO",2035,2210.0,95.0,2255,338.0,260.0,1546.0,,1.0,1.0,448.0,0.0,DFW,
2018,3,3,6,2018-03-03,F9,N716FR,1865,CLE,"Cleveland, OH",PHX,"Phoenix, AZ",1325,1339.0,14.0,1552,1907.0,267.0,1737.0,,1.0,1.0,448.0,0.0,ABQ,
2018,3,7,3,2018-03-07,F9,N324FR,988,MIA,"Miami, FL",PVD,"Providence, RI",950,1128.0,98.0,1256,1414.0,186.0,1209.0,,1.0,1.0,166.0,0.0,MIA,
2018,3,7,3,2018-03-07,F9,N708FR,1672,MCO,"Orlando, FL",PHL,"Philadelphia, PA",1200,1152.0,-8.0,1433,2046.0,153.0,861.0,,1.0,1.0,534.0,0.0,IAD,
2018,3,7,3,2018-03-07,F9,N719FR,1062,MSY,"New Orleans, LA",PHL,"Philadelphia, PA",947,1002.0,15.0,1338,2032.0,171.0,1089.0,,1.0,1.0,570.0,0.0,IAD,
2018,3,13,2,2018-03-13,F9,N205FR,825,RSW,"Fort Myers, FL",MCI,"Kansas City, MO",1709,1700.0,-9.0,1924,2322.0,195.0,1155.0,,1.0,1.0,442.0,0.0,SGF,
2018,3,18,7,2018-03-18,F9,N238FR,486,DEN,"Denver, CO",RSW,"Fort Myers, FL",2332,2338.0,6.0,510,1240.0,218.0,1607.0,,1.0,1.0,662.0,0.0,MIA,
2018,3,19,1,2018-03-19,F9,N716FR,1658,MKE,"Milwaukee, WI",MCO,"Orlando, FL",1512,1519.0,7.0,1900,2115.0,168.0,1066.0,,1.0,1.0,296.0,0.0,TPA,
2018,3,20,2,2018-03-20,F9,N310FR,1623,IAD,"Washington, DC",MCO,"Orlando, FL",1238,1251.0,13.0,1507,1730.0,149.0,758.0,,1.0,1.0,279.0,0.0,TPA,
2018,3,20,2,2018-03-20,F9,N318FR,429,DEN,"Denver, CO",RNO,"Reno, NV",1047,1042.0,-5.0,1209,1619.0,142.0,804.0,,1.0,1.0,397.0,0.0,LAS,
2018,3,20,2,2018-03-20,F9,N713FR,1864,PHX,"Phoenix, AZ",CLE,"Cleveland, OH",1552,1608.0,16.0,2248,132.0,236.0,1737.0,,1.0,1.0,384.0,0.0,CVG,
2018,3,21,3,2018-03-21,F9,N309FR,874,PBI,"West Palm Beach/Palm Beach, FL",TTN,"Trenton, NJ",1742,1750.0,,2021,,159.0,985.0,,1.0,0.0,,36.0,PHL,
2018,3,29,4,2018-03-29,F9,N710FR,1824,RSW,"Fort Myers, FL",BUF,"Buffalo, NY",715,723.0,8.0,1005,1326.0,170.0,1144.0,,1.0,1.0,363.0,0.0,PIT,
2018,3,29,4,2018-03-29,F9,N938FR,1846,PHX,"Phoenix, AZ",DSM,"Des Moines, IA",1115,1105.0,-10.0,1607,1714.0,172.0,1150.0,,1.0,1.0,249.0,0.0,DEN,
2018,4,26,4,2018-04-26,UA,N892UA,455,AUS,"Austin, TX",SFO,"San Francisco, CA",1808,2041.0,153.0,2001,14.0,233.0,1504.0,70.0,1.0,1.0,333.0,0.0,AUS,
2018,4,25,3,2018-04-25,UA,N73270,2135,DEN,"Denver, CO",IAD,"Washington, DC",1740,1738.0,-2.0,2257,56.0,197.0,1452.0,,1.0,1.0,318.0,0.0,ORD,
2018,4,24,2,2018-04-24,UA,N69833,1213,ORD,"Chicago, IL",SFO,"San Francisco, CA",1545,1543.0,-2.0,1827,1953.0,282.0,1846.0,,1.0,1.0,370.0,0.0,SLC,
2018,4,23,1,2018-04-23,UA,N414UA,579,DEN,"Denver, CO",BIL,"Billings, MT",1115,1110.0,-5.0,1238,1526.0,83.0,455.0,,1.0,1.0,256.0,0.0,BZN,
2018,4,10,2,2018-04-10,UA,N73251,1266,EWR,"Newark, NJ",MIA,"Miami, FL",1501,1456.0,-5.0,1804,2035.0,183.0,1085.0,,1.0,1.0,339.0,0.0,MCO,
2018,4,10,2,2018-04-10,UA,N425UA,981,IAH,"Houston, TX",TPA,"Tampa, FL",758,751.0,-7.0,1105,1407.0,127.0,787.0,,1.0,1.0,316.0,0.0,PBI,
2018,4,10,2,2018-04-10,UA,N840UA,761,LGA,"New York, NY",ORD,"Chicago, IL",545,543.0,-2.0,706,1049.0,141.0,733.0,,1.0,1.0,366.0,0.0,EWR,
2018,4,10,2,2018-04-10,UA,N37420,379,IAD,"Washington, DC",MCO,"Orlando, FL",855,853.0,-2.0,1111,1425.0,136.0,758.0,,1.0,1.0,332.0,0.0,RSW,
2018,4,10,2,2018-04-10,UA,N37267,377,EWR,"Newark, NJ",FLL,"Fort Lauderdale, FL",1335,1330.0,-5.0,1631,1928.0,176.0,1065.0,,1.0,1.0,358.0,0.0,PBI,
2018,4,9,1,2018-04-09,UA,N17128,1885,EWR,"Newark, NJ",SFO,"San Francisco, CA",1625,1620.0,-5.0,1947,2306.0,382.0,2565.0,,1.0,1.0,586.0,0.0,EWR,
2018,4,28,6,2018-04-28,F9,N303FR,646,DEN,"Denver, CO",CVG,"Cincinnati, OH",649,1210.0,321.0,1128,1642.0,159.0,1069.0,,1.0,1.0,152.0,0.0,DEN,
2018,4,2,1,2018-04-02,9E,N186PQ,3773,MHT,"Manchester, NH",LGA,"New York, NY",600,552.0,-8.0,725,1221.0,85.0,195.0,,1.0,1.0,389.0,0.0,SYR,
2018,4,25,3,2018-04-25,9E,N8980A,3959,IAD,"Washington, DC",JFK,"New York, NY",1615,2019.0,244.0,1759,15.0,104.0,228.0,,1.0,1.0,236.0,0.0,PHL,
2018,4,16,1,2018-04-16,9E,N293PQ,3974,BGR,"Bangor, ME",JFK,"New York, NY",600,555.0,-5.0,739,1511.0,99.0,382.0,,1.0,1.0,556.0,0.0,BDL,
2018,4,28,6,2018-04-28,9E,N605LR,3974,BGR,"Bangor, ME",JFK,"New York, NY",600,555.0,-5.0,736,1059.0,96.0,382.0,,1.0,1.0,304.0,0.0,PVD,
2018,4,14,6,2018-04-14,9E,N313PQ,4009,JFK,"New York, NY",MSP,"Minneapolis, MN",705,700.0,-5.0,914,,189.0,1029.0,,2.0,0.0,,232.0,FAR,DSM
2018,4,4,3,2018-04-04,9E,N901XJ,4038,JFK,"New York, NY",BUF,"Buffalo, NY",1029,1024.0,-5.0,1206,,97.0,301.0,,1.0,0.0,,241.0,DTW,
2018,4,6,5,2018-04-06,9E,N607LR,4051,JFK,"New York, NY",PWM,"Portland, ME",2150,2149.0,-1.0,2324,149.0,94.0,273.0,,1.0,1.0,240.0,0.0,JFK,
2018,4,5,4,2018-04-05,9E,N932XJ,4056,JFK,"New York, NY",ORD,"Chicago, IL",1259,1255.0,-4.0,1440,1658.0,161.0,740.0,,1.0,1.0,303.0,0.0,DTW,
2018,4,4,3,2018-04-04,9E,N138EV,4084,LGA,"New York, NY",ROC,"Rochester, NY",820,819.0,-1.0,949,,89.0,254.0,,1.0,0.0,,75.0,ITH,
2018,4,30,1,2018-04-30,9E,N918XJ,4087,JFK,"New York, NY",BUF,"Buffalo, NY",2110,2106.0,-4.0,2254,140.0,104.0,301.0,,1.0,1.0,274.0,0.0,JFK,
2018,4,16,1,2018-04-16,9E,N292PQ,4094,CLT,"Charlotte, NC",JFK,"New York, NY",652,652.0,,900,1518.0,128.0,541.0,,1.0,1.0,506.0,0.0,PVD,
2018,4,21,6,2018-04-21,9E,N908XJ,4099,JFK,"New York, NY",ORD,"Chicago, IL",1925,1924.0,-1.0,2117,2.0,172.0,740.0,,1.0,1.0,338.0,0.0,JFK,
2018,4,25,3,2018-04-25,9E,N135EV,5033,DFW,"Dallas/Fort Worth, TX",JFK,"New York, NY",1631,1848.0,137.0,2110,,219.0,1391.0,,1.0,0.0,,187.0,BOS,
2018,4,16,1,2018-04-16,9E,N926XJ,5034,MEM,"Memphis, TN",LGA,"New York, NY",600,649.0,49.0,936,1324.0,156.0,963.0,,1.0,1.0,335.0,0.0,ORF,
2018,4,28,6,2018-04-28,9E,N292PQ,5040,BOS,"Boston, MA",JFK,"New York, NY",600,554.0,-6.0,725,1026.0,85.0,187.0,,1.0,1.0,272.0,0.0,PVD,
2018,4,4,3,2018-04-04,9E,N8896A,5042,BOS,"Boston, MA",BUF,"Buffalo, NY",859,855.0,-4.0,1036,,97.0,395.0,,1.0,0.0,,241.0,DTW,
2018,4,16,1,2018-04-16,9E,N304PQ,5051,BUF,"Buffalo, NY",JFK,"New York, NY",550,549.0,-1.0,724,2317.0,94.0,301.0,,1.0,1.0,1048.0,0.0,SYR,
2018,4,28,6,2018-04-28,9E,N916XJ,5051,BUF,"Buffalo, NY",JFK,"New York, NY",550,547.0,-3.0,723,1607.0,93.0,301.0,,1.0,1.0,620.0,0.0,ALB,
2018,4,26,4,2018-04-26,9E,N336PQ,5074,LGA,"New York, NY",STL,"St. Louis, MO",828,823.0,-5.0,1020,1254.0,172.0,888.0,,1.0,1.0,331.0,0.0,LGA,
2018,4,16,1,2018-04-16,9E,N316PQ,5099,CLE,"Cleveland, OH",JFK,"New York, NY",711,706.0,-5.0,900,1700.0,109.0,425.0,,1.0,1.0,594.0,0.0,SYR,
2018,4,16,1,2018-04-16,9E,N933XJ,5115,MHT,"Manchester, NH",LGA,"New York, NY",600,556.0,-4.0,724,1318.0,84.0,195.0,,1.0,1.0,442.0,0.0,BOS,
2018,4,13,5,2018-04-13,9E,N927XJ,5135,MSP,"Minneapolis, MN",DFW,"Dallas/Fort Worth, TX",1315,1345.0,30.0,1556,2001.0,161.0,852.0,,1.0,1.0,376.0,0.0,OKC,
2018,4,4,3,2018-04-04,9E,N371CA,3280,CVG,"Cincinnati, OH",EWR,"Newark, NJ",745,754.0,9.0,936,1553.0,111.0,569.0,,1.0,1.0,479.0,0.0,SYR,
2018,4,17,2,2018-04-17,9E,N8683B,3302,DTW,"Detroit, MI",BTV,"Burlington, VT",1012,1225.0,133.0,1153,1712.0,101.0,537.0,15.0,1.0,1.0,287.0,0.0,DTW,
2018,4,3,2,2018-04-03,9E,N391CA,3312,DTW,"Detroit, MI",IAH,"Houston, TX",1539,1715.0,96.0,1803,2212.0,204.0,1075.0,,1.0,1.0,357.0,0.0,SHV,
2018,4,6,5,2018-04-06,9E,N153PQ,3312,DTW,"Detroit, MI",IAH,"Houston, TX",1539,1538.0,-1.0,1803,2157.0,204.0,1075.0,,1.0,1.0,439.0,0.0,MSP,
2018,4,4,3,2018-04-04,9E,N8839E,3321,LGA,"New York, NY",SYR,"Syracuse, NY",1210,1235.0,25.0,1318,1623.0,68.0,198.0,,1.0,1.0,228.0,0.0,ALB,
2018,4,16,1,2018-04-16,9E,N910XJ,3331,STL,"St. Louis, MO",LGA,"New York, NY",610,709.0,59.0,938,1633.0,148.0,888.0,,1.0,1.0,504.0,0.0,IAD,
2018,4,25,3,2018-04-25,9E,N8836A,3341,BGR,"Bangor, ME",LGA,"New York, NY",750,846.0,56.0,931,1319.0,101.0,378.0,,1.0,1.0,273.0,0.0,BDL,
2018,4,4,3,2018-04-04,9E,N8918B,3350,DTW,"Detroit, MI",ROC,"Rochester, NY",745,743.0,-2.0,900,,75.0,296.0,,1.0,0.0,,79.0,SYR,
2018,4,4,3,2018-04-04,9E,N297PQ,3357,RDU,"Raleigh/Durham, NC",LGA,"New York, NY",830,856.0,26.0,1007,1508.0,97.0,431.0,,1.0,1.0,372.0,0.0,IAD,
2018,4,15,7,2018-04-15,9E,N929XJ,3360,BOS,"Boston, MA",RDU,"Raleigh/Durham, NC",1700,1657.0,-3.0,1915,,135.0,612.0,,1.0,0.0,,66.0,GSO,
2018,4,25,3,2018-04-25,9E,N299PQ,3370,ATL,"Atlanta, GA",HPN,"White Plains, NY",1835,1858.0,23.0,2055,752.0,140.0,780.0,,1.0,1.0,774.0,0.0,ATL,
